i	j	x	r	mach	theta	press	temp
32	9	0.239876	0.647119	1.17966	2.36888	23.2875	414.606
33	9	0.252261	0.629157	1.1852	2.30421	23.1214	413.759
34	9	0.264939	0.611014	1.19087	2.23564	22.952	412.891
35	9	0.277901	0.59271	1.19666	2.1633	22.7798	412.003
36	9	0.291133	0.574263	1.20256	2.08721	22.6052	411.099
37	9	0.304625	0.555692	1.20856	2.00726	22.4283	410.177
38	9	0.318364	0.537017	1.21468	1.92322	22.2493	409.239
39	9	0.332336	0.518256	1.2209	1.83471	22.068	408.283
40	9	0.346529	0.499426	1.22724	1.74123	21.8843	407.31
41	9	0.360927	0.480546	1.2337	1.64212	21.698	406.316
42	9	0.375517	0.461634	1.24031	1.53658	21.5087	405.3
43	9	0.390282	0.442708	1.24708	1.42365	21.316	404.259
44	9	0.405207	0.423787	1.25403	1.30215	21.1194	403.19
45	9	0.415604	0.410719	1.25828	1.23035	20.9996	402.535
46	9	0.430646	0.391974	1.26551	1.09387	20.7972	401.423
47	9	0.441158	0.378983	1.27	1.0103	20.6723	400.732
48	9	0.451675	0.366067	1.27458	0.921486	20.5451	400.026
49	9	0.462218	0.353185	1.27744	0.87751	20.4662	399.587
50	9	0.472602	0.340545	1.27936	0.857873	20.4133	399.292
51	9	0.482884	0.328068	1.28149	0.832301	20.3546	398.963
52	9	0.493122	0.315689	1.28391	0.798712	20.2882	398.591
53	9	0.503308	0.303414	1.28609	0.771251	20.2285	398.255
54	9	0.5135	0.291176	1.28876	0.730021	20.1554	397.844
55	9	0.523666	0.279014	1.29125	0.69298	20.0874	397.46
56	9	0.533823	0.266905	1.29394	0.650018	20.0144	397.047
57	9	0.543985	0.254835	1.29704	0.594437	19.9303	396.569
58	9	0.554096	0.242869	1.29946	0.556177	19.8648	396.196
59	9	0.562215	0.233293	1.30266	0.489847	19.7786	395.704
60	9	0.572323	0.221415	1.30558	0.433873	19.7	395.254
61	9	0.580422	0.211927	1.30827	0.377908	19.6279	394.841
62	9	0.588546	0.202441	1.31169	0.299149	19.5364	394.314
63	9	0.596639	0.19302	1.31453	0.233391	19.4607	393.877
64	9	0.604669	0.183697	1.31717	0.170296	19.3905	393.47
65	9	0.612685	0.174417	1.32052	0.0841265	19.3018	392.955
66	9	0.620657	0.165217	1.32419	0	19.2048	392.39
67	9	0.62857	0.156133	1.32836	0	19.0952	391.749
68	9	0.636443	0.147176	1.3344	0	18.937	390.819
69	9	0.643416	0.13933	1.3414	0	18.7553	389.743
70	9	0.650356	0.131616	1.34883	0	18.5635	388.601
71	9	0.657244	0.124054	1.35642	0	18.3692	387.434
72	9	0.664876	0.115776	1.36401	0	18.1763	386.268
73	9	0.671218	0.10898	1.37151	0	17.9874	385.116
74	9	0.677875	0.101928	1.37887	0	17.8034	383.987
75	9	0.684428	0.0950621	1.38605	0	17.6253	382.885
76	9	0.690494	0.0887749	1.39305	0	17.4531	381.813
77	9	0.69644	0.0826742	1.39984	0	17.2872	380.772
78	9	0.702251	0.0767711	1.40642	0	17.1275	379.764
79	9	0.707908	0.0710766	1.41279	0	16.9741	378.789
80	9	0.713396	0.0656016	1.41894	0	16.827	377.848
81	9	0.718696	0.0603582	1.42488	0	16.6861	376.941
82	9	0.723789	0.0553598	1.43059	0	16.5512	376.068
83	9	0.728512	0.0507604	1.4361	0	16.4222	375.228
84	9	0.732991	0.0464302	1.44139	0	16.2988	374.421
85	9	0.734258	0.0452146	1.44646	0	16.1813	373.647
86	9	0.734776	0.0447201	1.45127	0	16.0705	372.915
87	9	0.736776	0.0428235	1.45572	0	15.9685	372.237
88	9	0.740305	0.0394969	1.45969	0	15.8779	371.632
89	9	0.745423	0.0346938	1.46305	0	15.8018	371.122
90	9	0.752181	0.0283761	1.46565	0	15.7429	370.726
91	9	0.760625	0.0205044	1.46741	0	15.7031	370.458
92	9	0.770773	0.0110609	1.4683	0	15.6832	370.324
93	9	0.782665	0	1.4683	0	15.6832	370.324

0	10	0.0230076	1.00026	1.19204	1.31835	22.917	412.711
1	10	0.0255282	0.996557	1.18842	1.41109	23.0249	413.265
2	10	0.028303	0.992446	1.18465	1.50807	23.1378	413.843
3	10	0.0313364	0.98792	1.18076	1.60825	23.2545	414.438
4	10	0.0346333	0.982963	1.17681	1.71054	23.3734	415.043
5	10	0.0381994	0.977559	1.17285	1.81388	23.4932	415.649
6	10	0.0420406	0.971691	1.16892	1.91718	23.6122	416.25
7	10	0.0461635	0.965342	1.16508	2.01942	23.7288	416.836
8	10	0.0505752	0.958494	1.16139	2.11957	23.8414	417.4
9	10	0.0552831	0.951129	1.15789	2.21668	23.9484	417.934
10	10	0.060295	0.94323	1.15464	2.30984	24.0481	418.431
11	10	0.0656188	0.934783	1.15168	2.39817	24.1389	418.882
12	10	0.0712627	0.925773	1.14907	2.48088	24.2193	419.28
13	10	0.0772348	0.91619	1.14685	2.55722	24.2878	419.618
14	10	0.083543	0.906026	1.14506	2.62653	24.343	419.891
15	10	0.0901947	0.895278	1.14374	2.68817	24.3837	420.091
16	10	0.0971967	0.883946	1.14293	2.74162	24.4089	420.215
17	10	0.104555	0.872038	1.14265	2.78644	24.4177	420.259
18	10	0.112275	0.859564	1.14291	2.82228	24.4097	420.219
19	10	0.12036	0.846541	1.14372	2.84892	24.3845	420.095
20	10	0.128812	0.832989	1.14508	2.86628	24.3423	419.887
21	10	0.137633	0.818933	1.14699	2.87444	24.2836	419.598
22	10	0.146823	0.804399	1.1494	2.8736	24.209	419.229
23	10	0.15638	0.789418	1.15231	2.86409	24.1197	418.786
24	10	0.166302	0.774019	1.15566	2.84636	24.0167	418.275
25	10	0.176584	0.758231	1.15942	2.82095	23.9016	417.701
26	10	0.187222	0.742084	1.16355	2.78843	23.7756	417.071
27	10	0.19821	0.725607	1.168	2.74941	23.6401	416.39
28	10	0.209541	0.708827	1.17274	2.70448	23.4965	415.666
29	10	0.221207	0.691768	1.17772	2.65423	23.346	414.904
30	10	0.233201	0.674457	1.18291	2.59915	23.1898	414.109
31	10	0.245512	0.656915	1.18829	2.53969	23.0288	413.285
32	10	0.258131	0.639165	1.19383	2.4762	22.8638	412.437
33	10	0.271048	0.621227	1.1995	2.40894	22.6954	411.567
34	10	0.284251	0.603123	1.2053	2.33804	22.5242	410.677
35	10	0.297728	0.584871	1.21122	2.26355	22.3504	409.769
36	10	0.311469	0.56649	1.21724	2.18535	22.1743	408.845
37	10	0.325459	0.547999	1.22338	2.10324	21.996	407.902
38	10	0.339687	0.529416	1.22963	2.01687	21.8153	406.942
39	10	0.354139	0.51076	1.23599	1.92575	21.6322	405.963
40	10	0.3688	0.492047	1.2425	1.82927	21.4464	404.964
41	10	0.383656	0.473296	1.24914	1.72668	21.2575	403.942
42	10	0.398692	0.454525	1.25595	1.61706	21.0652	402.894
43	10	0.413893	0.435751	1.26294	1.49933	20.869	401.818
44	10	0.424475	0.422794	1.26724	1.43012	20.749	401.157
45	10	0.4398	0.404183	1.27451	1.29825	20.547	400.037
46	10	0.450502	0.391293	1.27905	1.21796	20.4218	399.339
47	10	0.461211	0.378474	1.28368	1.13275	20.2943	398.625
48	10	0.471923	0.365718	1.28663	1.09177	20.2136	398.172
49	10	0.482461	0.353219	1.28867	1.07478	20.1579	397.858
50	10	0.492901	0.340877	1.29092	1.05207	20.0965	397.511
51	10	0.503301	0.328628	1.29345	1.02164	20.0276	397.121
52	10	0.513648	0.316487	1.29576	0.997355	19.965	396.766
53	10	0.524009	0.304373	1.29855	0.9598	19.8893	396.336
54	10	0.534342	0.292339	1.30118	0.926553	19.8184	395.932
55	10	0.544672	0.280355	1.304	0.88778	19.7425	395.498
56	10	0.555015	0.268402	1.30723	0.837035	19.6557	395.001
57	10	0.565298	0.256566	1.30981	0.80347	19.5867	394.604
58	10	0.573577	0.247071	1.3131	0.742246	19.4989	394.097
59	10	0.583869	0.235313	1.31618	0.692338	19.4168	393.623
60	10	0.592123	0.225915	1.31899	0.642007	19.3423	393.19
61	10	0.600417	0.216505	1.32252	0.570166	19.249	392.648
62	10	0.608672	0.207171	1.32549	0.511482	19.1706	392.19
63	10	0.616863	0.197938	1.32828	0.455984	19.0973	391.761
64	10	0.625053	0.188734	1.33175	0.37909	19.0063	391.227
65	10	0.633202	0.179607	1.33527	0.297413	18.9143	390.685
66	10	0.641264	0.170599	1.33757	0.247119	18.8545	390.332
67	10	0.649278	0.161668	1.34073	0.169718	18.7725	389.846
68	10	0.656361	0.153794	1.34426	0.0767716	18.6813	389.304
69	10	0.66338	0.146015	1.34794	0	18.5863	388.737
70	10	0.670317	0.138367	1.35218	0	18.4774	388.085
71	10	0.677989	0.129978	1.35811	0	18.3262	387.175
72	10	0.684373	0.123068	1.36482	0	18.1559	386.144
73	10	0.691068	0.1159	1.37185	0	17.9788	385.063
74	10	0.697658	0.108921	1.37896	0	17.8011	383.972
75	10	0.703762	0.102527	1.38601	0	17.6262	382.891
76	10	0.709745	0.096325	1.39293	0	17.4558	381.83
77	10	0.715591	0.0903261	1.39969	0	17.2909	380.795
78	10	0.721283	0.0845413	1.40625	0	17.1318	379.791
79	10	0.726805	0.0789815	1.4126	0	16.9787	378.818
80	10	0.732139	0.0736586	1.41875	0	16.8317	377.878
81	10	0.737265	0.0685858	1.42467	0	16.6909	376.972
82	10	0.742021	0.0639174	1.43039	0	16.556	376.099
83	10	0.746532	0.0595228	1.43589	0	16.4269	375.259
84	10	0.747841	0.0582574	1.44118	0	16.3037	374.452
85	10	0.748402	0.0577187	1.44623	0	16.1867	373.683
86	10	0.750437	0.0557767	1.45098	0	16.0772	372.959
87	10	0.753992	0.0524051	1.45534	0	15.9773	372.295
88	10	0.759129	0.0475592	1.45919	0	15.8893	371.708
89	10	0.765897	0.0412031	1.46242	0	15.8159	371.217
90	10	0.774344	0.0332995	1.46492	0	15.7594	370.837
91	10	0.784489	0.0238328	1.46661	0	15.7212	370.581
92	10	0.796375	0.0127596	1.46745	0	15.7022	370.452
93	10	0.810079	0	1.46745	0	15.7022	370.452

0	11	0.027876	1.00039	1.19633	1.59738	22.7896	412.054
1	11	0.0306705	0.996368	1.19262	1.69442	22.8997	412.622
2	11	0.0337266	0.991941	1.18881	1.79464	23.0132	413.205
3	11	0.0370499	0.987094	1.18495	1.89698	23.1289	413.798
4	11	0.0406462	0.981811	1.18107	2.00036	23.2452	414.391
5	11	0.044522	0.976076	1.17724	2.10371	23.3605	414.977
6	11	0.0486845	0.969871	1.1735	2.20599	23.4734	415.549
7	11	0.0531413	0.96318	1.16991	2.30618	23.5822	416.099
8	11	0.0579003	0.955985	1.16651	2.40332	23.6853	416.618
9	11	0.0629701	0.94827	1.16336	2.49649	23.7812	417.099
10	11	0.0683593	0.940019	1.16051	2.58484	23.8683	417.535
11	11	0.0740767	0.93122	1.158	2.66757	23.945	417.918
12	11	0.0801311	0.92186	1.15588	2.74392	24.01	418.241
13	11	0.086531	0.911932	1.15418	2.81323	24.0619	418.5
14	11	0.0932844	0.901431	1.15296	2.87489	24.0997	418.687
15	11	0.100399	0.890358	1.15222	2.92836	24.1222	418.799
16	11	0.10788	0.878716	1.15201	2.97321	24.1288	418.832
17	11	0.115735	0.866516	1.15233	3.0091	24.1188	418.782
18	11	0.123966	0.853771	1.1532	3.03584	24.0922	418.65
19	11	0.132576	0.8405	1.1546	3.05335	24.0491	418.436
20	11	0.141566	0.826727	1.15654	3.0617	23.9897	418.141
21	11	0.150935	0.812475	1.15898	3.06111	23.915	417.768
22	11	0.160682	0.797773	1.1619	3.05193	23.8258	417.322
23	11	0.170803	0.78265	1.16526	3.03462	23.7233	416.808
24	11	0.181294	0.767133	1.16903	3.00971	23.6088	416.233
25	11	0.192149	0.751253	1.17316	2.97779	23.4837	415.601
26	11	0.203362	0.735036	1.17761	2.93946	23.3492	414.92
27	11	0.214924	0.718511	1.18235	2.89534	23.2067	414.195
28	11	0.226828	0.701701	1.18734	2.84599	23.0573	413.431
29	11	0.239065	0.684633	1.19254	2.79193	22.9022	412.635
30	11	0.251625	0.667328	1.19792	2.7336	22.7423	411.81
31	11	0.264498	0.64981	1.20347	2.67137	22.5783	410.959
32	11	0.277672	0.632099	1.20915	2.60549	22.411	410.086
33	11	0.291137	0.614215	1.21497	2.53611	22.2406	409.193
34	11	0.304881	0.596179	1.22091	2.46327	22.0677	408.282
35	11	0.318892	0.578008	1.22696	2.3869	21.8924	407.352
36	11	0.333156	0.559722	1.23312	2.30679	21.7147	406.405
37	11	0.347662	0.541339	1.2394	2.22262	21.5346	405.439
38	11	0.362396	0.522876	1.24581	2.13393	21.352	404.454
39	11	0.377344	0.504351	1.25235	2.04015	21.1667	403.448
40	11	0.392491	0.485782	1.25904	1.94055	20.9782	402.418
41	11	0.407823	0.467185	1.2659	1.83429	20.7863	401.363
42	11	0.423325	0.448579	1.27295	1.72033	20.5904	400.279
43	11	0.434108	0.435745	1.2773	1.65372	20.47	399.609
44	11	0.449743	0.417288	1.28463	1.52644	20.2684	398.48
45	11	0.460653	0.404512	1.28922	1.44938	20.1429	397.773
46	11	0.471573	0.391804	1.29391	1.36771	20.0152	397.051
47	11	0.48247	0.379187	1.29696	1.32962	19.9325	396.582
48	11	0.493178	0.366841	1.29912	1.31511	19.874	396.249
49	11	0.503791	0.354648	1.3015	1.29506	19.8098	395.883
50	11	0.51437	0.342541	1.30416	1.26757	19.7383	395.474
51	11	0.524892	0.330545	1.3066	1.24619	19.6727	395.098
52	11	0.535438	0.318568	1.30952	1.212	19.5945	394.649
53	11	0.545955	0.306674	1.31228	1.18217	19.5207	394.223
54	11	0.556473	0.294825	1.31524	1.14715	19.4418	393.768
55	11	0.567015	0.283001	1.31861	1.10071	19.3524	393.249
56	11	0.577485	0.271305	1.32135	1.07121	19.2798	392.827
57	11	0.585937	0.261899	1.32474	1.01451	19.1904	392.306
58	11	0.596429	0.250271	1.32799	0.969794	19.105	391.806
59	11	0.604852	0.240971	1.33092	0.924267	19.028	391.354
60	11	0.613329	0.231646	1.33456	0.858358	18.933	390.795
61	11	0.621759	0.222406	1.33767	0.805587	18.8521	390.317
62	11	0.630123	0.213269	1.34061	0.756319	18.7758	389.865
63	11	0.6385	0.204149	1.3442	0.687055	18.6826	389.312
64	11	0.646839	0.195102	1.34786	0.61392	18.5884	388.75
65	11	0.655071	0.186199	1.35035	0.57154	18.5243	388.366
66	11	0.663271	0.177355	1.35368	0.504055	18.4392	387.855
67	11	0.670537	0.169543	1.35732	0.422009	18.3462	387.296
68	11	0.677733	0.161827	1.3607	0.344091	18.2602	386.776
69	11	0.684821	0.154246	1.36305	0.292753	18.2006	386.415
70	11	0.692649	0.14589	1.3662	0.217707	18.1212	385.932
71	11	0.699156	0.13896	1.36961	0.128932	18.0351	385.408
72	11	0.70595	0.131741	1.37311	0.0336426	17.9474	384.871
73	11	0.712606	0.124691	1.37664	0	17.859	384.329
74	11	0.71876	0.11821	1.38133	0	17.7422	383.609
75	11	0.724791	0.111909	1.38714	0	17.5984	382.718
76	11	0.730683	0.105808	1.39342	0	17.4439	381.755
77	11	0.736421	0.0999232	1.39984	0	17.2871	380.772
78	11	0.741987	0.0942674	1.40623	0	17.1322	379.793
79	11	0.747363	0.0888533	1.41249	0	16.9813	378.835
80	11	0.752532	0.0836945	1.41859	0	16.8355	377.902
81	11	0.757329	0.0789461	1.42449	0	16.6952	377
82	11	0.761881	0.0744764	1.4302	0	16.5605	376.128
83	11	0.763241	0.0731517	1.43569	0	16.4316	375.29
84	11	0.763853	0.0725596	1.44096	0	16.3087	374.485
85	11	0.765931	0.070563	1.44597	0	16.1926	373.722
86	11	0.769521	0.0671367	1.45066	0	16.0846	373.008
87	11	0.774684	0.0622378	1.45493	0	15.9867	372.358
88	11	0.78147	0.055832	1.45868	0	15.9011	371.787
89	11	0.789927	0.0478845	1.4618	0	15.8301	371.312
90	11	0.800074	0.038382	1.4642	0	15.7756	370.946
91	11	0.811957	0.0272831	1.46583	0	15.7388	370.699
92	11	0.825654	0.0145098	1.46664	0	15.7205	370.576
93	11	0.841221	0	1.46664	0	15.7205	370.576

0	12	0.0332391	1.00055	1.20152	1.90481	22.6358	411.258
1	12	0.0363206	0.99623	1.19779	2.00509	22.7461	411.829
2	12	0.0396731	0.991498	1.19401	2.10748	22.8583	412.409
3	12	0.0433028	0.986342	1.19023	2.21091	22.971	412.988
4	12	0.0472168	0.980744	1.18649	2.3143	23.0826	413.561
5	12	0.0514228	0.97469	1.18285	2.41662	23.1916	414.118
6	12	0.0559289	0.968162	1.17937	2.51686	23.2965	414.652
7	12	0.0607438	0.961143	1.17607	2.61403	23.3956	415.155
8	12	0.0658766	0.953618	1.17303	2.70724	23.4875	415.621
9	12	0.0713367	0.945571	1.17029	2.79562	23.5707	416.041
10	12	0.0771335	0.936989	1.16788	2.87837	23.6437	416.408
11	12	0.0832766	0.927859	1.16586	2.95474	23.7051	416.717
12	12	0.089775	0.918174	1.16426	3.02408	23.7537	416.961
13	12	0.0966375	0.907928	1.16313	3.08576	23.7884	417.135
14	12	0.103872	0.89712	1.16248	3.13928	23.8082	417.234
15	12	0.111486	0.885753	1.16234	3.18419	23.8124	417.255
16	12	0.119483	0.873834	1.16273	3.22018	23.8006	417.196
17	12	0.12787	0.861377	1.16365	3.24704	23.7725	417.055
18	12	0.136648	0.848398	1.1651	3.26473	23.7282	416.833
19	12	0.145817	0.834918	1.16707	3.27331	23.6683	416.532
20	12	0.155377	0.82096	1.16954	3.27303	23.5932	416.154
21	12	0.165326	0.806551	1.17248	3.26423	23.5041	415.704
22	12	0.17566	0.791717	1.17586	3.24738	23.402	415.188
23	12	0.186373	0.776488	1.17964	3.22302	23.2881	414.609
24	12	0.197459	0.76089	1.18379	3.19175	23.1637	413.975
25	12	0.208911	0.744951	1.18825	3.15417	23.0301	413.292
26	12	0.220721	0.728697	1.19299	3.11091	22.8886	412.565
27	12	0.232879	0.712155	1.19799	3.06252	22.7403	411.799
28	12	0.245377	0.695349	1.2032	3.00954	22.5863	411
29	12	0.258204	0.678301	1.20859	2.9524	22.4274	410.172
30	12	0.271348	0.661034	1.21416	2.89148	22.2645	409.319
31	12	0.2848	0.643569	1.21986	2.82704	22.098	408.442
32	12	0.298547	0.625927	1.22571	2.75924	21.9286	407.545
33	12	0.312578	0.608127	1.23167	2.68812	21.7564	406.628
34	12	0.32688	0.590188	1.23775	2.61363	21.5818	405.693
35	12	0.34144	0.572128	1.24396	2.53557	21.4048	404.739
36	12	0.356246	0.553965	1.25028	2.45364	21.2252	403.766
37	12	0.371285	0.535717	1.25674	2.36742	21.0431	402.773
38	12	0.386543	0.517401	1.26333	2.27635	20.8581	401.759
39	12	0.402006	0.499034	1.27008	2.17977	20.67	400.72
40	12	0.417659	0.480633	1.277	2.07686	20.4784	399.655
41	12	0.433487	0.462215	1.2841	1.96665	20.2829	398.561
42	12	0.444489	0.449518	1.28851	1.9026	20.1622	397.882
43	12	0.460459	0.431236	1.29591	1.77984	19.9609	396.743
44	12	0.471595	0.418588	1.30056	1.70594	19.835	396.027
45	12	0.482744	0.406003	1.30532	1.6277	19.707	395.295
46	12	0.493844	0.39354	1.30848	1.59233	19.6223	394.809
47	12	0.504737	0.381359	1.31077	1.58012	19.5609	394.455
48	12	0.515539	0.369326	1.31328	1.56252	19.494	394.069
49	12	0.526312	0.357373	1.31607	1.53771	19.4198	393.64
50	12	0.537026	0.345535	1.31865	1.51895	19.3513	393.243
51	12	0.547774	0.333707	1.32171	1.48778	19.2704	392.773
52	12	0.55849	0.321963	1.32462	1.46098	19.1937	392.325
53	12	0.569213	0.310262	1.32772	1.42925	19.112	391.847
54	12	0.579969	0.298577	1.33123	1.3866	19.02	391.307
55	12	0.590642	0.287031	1.33414	1.36055	18.9438	390.859
56	12	0.599282	0.277723	1.33763	1.30779	18.853	390.323
57	12	0.60999	0.266235	1.34105	1.26744	18.7643	389.797
58	12	0.618594	0.257041	1.34412	1.22594	18.6849	389.325
59	12	0.627268	0.247808	1.34786	1.16505	18.5884	388.749
60	12	0.635886	0.23867	1.35111	1.11715	18.505	388.25
61	12	0.644435	0.229638	1.3542	1.07291	18.4259	387.776
62	12	0.653012	0.220608	1.35793	1.00985	18.3307	387.202
63	12	0.661554	0.211649	1.36172	0.943569	18.2345	386.62
64	12	0.669967	0.202856	1.3644	0.90719	18.1665	386.208
65	12	0.678366	0.194105	1.36789	0.847321	18.0785	385.672
66	12	0.685824	0.18636	1.37165	0.773703	17.9839	385.095
67	12	0.693209	0.178716	1.37517	0.704734	17.8958	384.555
68	12	0.700465	0.171225	1.37771	0.66166	17.8323	384.165
69	12	0.708494	0.162958	1.38105	0.597636	17.7492	383.652
70	12	0.715186	0.156087	1.38459	0.52052	17.6614	383.109
71	12	0.722176	0.148928	1.38823	0.438877	17.5715	382.551
72	12	0.729003	0.141953	1.39085	0.383661	17.5071	382.15
73	12	0.735311	0.135521	1.39343	0.326116	17.4438	381.754
74	12	0.741488	0.129233	1.39649	0.251771	17.3688	381.285
75	12	0.747508	0.123117	1.39971	0.169189	17.2903	380.791
76	12	0.75335	0.117192	1.40292	0.0827947	17.2122	380.299
77	12	0.758997	0.111475	1.40605	0	17.1366	379.821
78	12	0.764425	0.105996	1.40927	0	17.0588	379.328
79	12	0.769644	0.100757	1.41393	0	16.9468	378.614
80	12	0.774492	0.0959255	1.41922	0	16.8205	377.806
81	12	0.779093	0.0913735	1.42471	0	16.69	376.966
82	12	0.780512	0.0899803	1.43021	0	16.5603	376.127
83	12	0.781185	0.0893254	1.43559	0	16.434	375.305
84	12	0.783315	0.0872644	1.44078	0	16.3129	374.513
85	12	0.786948	0.0837734	1.44572	0	16.1983	373.76
86	12	0.792145	0.0788105	1.45033	0	16.0922	373.058
87	12	0.798957	0.0723436	1.4545	0	15.9964	372.422
88	12	0.807431	0.0643398	1.45815	0	15.913	371.867
89	12	0.817587	0.0547882	1.46118	0	15.8442	371.406
90	12	0.829472	0.0436495	1.4635	0	15.7914	371.053
91	12	0.843165	0.0308478	1.46507	0	15.7559	370.814
92	12	0.858725	0.016323	1.46586	0	15.7382	370.695
93	12	0.87622	0	1.46586	0	15.7382	370.695

0	13	0.0391138	1.00077	1.20775	2.24162	22.4521	410.301
1	13	0.0424984	0.996153	1.20406	2.34407	22.5607	410.867
2	13	0.0461649	0.991127	1.20037	2.44755	22.6697	411.433
3	13	0.0501207	0.985672	1.19674	2.551	22.7774	411.991
4	13	0.0543742	0.979774	1.1932	2.65337	22.8824	412.533
5	13	0.058934	0.973414	1.18982	2.75365	22.9832	413.051
6	13	0.0638095	0.966577	1.18664	2.85087	23.0783	413.539
7	13	0.0690105	0.959247	1.1837	2.94412	23.1662	413.988
8	13	0.074547	0.951409	1.18106	3.03254	23.2454	414.392
9	13	0.0804292	0.943049	1.17876	3.11533	23.3146	414.744
10	13	0.0866673	0.934155	1.17685	3.19174	23.3724	415.037
11	13	0.0932711	0.924719	1.17535	3.26112	23.4176	415.267
12	13	0.10025	0.914734	1.1743	3.32286	23.4492	415.427
13	13	0.107613	0.904197	1.17374	3.37645	23.4662	415.513
14	13	0.115366	0.893111	1.17368	3.42145	23.4681	415.522
15	13	0.123516	0.881482	1.17413	3.45757	23.4542	415.452
16	13	0.132068	0.869321	1.17512	3.4846	23.4246	415.302
17	13	0.141023	0.856643	1.17662	3.50249	23.3792	415.072
18	13	0.150382	0.843466	1.17863	3.51136	23.3185	414.764
19	13	0.160144	0.829813	1.18114	3.51142	23.2431	414.38
20	13	0.170307	0.815708	1.18411	3.50304	23.1539	413.925
21	13	0.180866	0.801178	1.18751	3.4867	23.0521	413.404
22	13	0.191814	0.786249	1.19131	3.46295	22.9387	412.822
23	13	0.203145	0.770948	1.19547	3.43238	22.815	412.185
24	13	0.214852	0.755303	1.19995	3.39561	22.6823	411.499
25	13	0.226924	0.739339	1.20471	3.35325	22.5417	410.768
26	13	0.239353	0.723082	1.20972	3.30588	22.3944	410
27	13	0.252128	0.706556	1.21495	3.25402	22.2413	409.197
28	13	0.265239	0.689784	1.22037	3.19813	22.0834	408.365
29	13	0.278674	0.672789	1.22595	3.13858	21.9214	407.506
30	13	0.292422	0.655591	1.23169	3.07562	21.7558	406.625
31	13	0.306471	0.63821	1.23757	3.00945	21.5872	405.722
32	13	0.320809	0.620667	1.24357	2.94009	21.4158	404.799
33	13	0.335423	0.60298	1.2497	2.86752	21.2418	403.856
34	13	0.350302	0.585167	1.25595	2.79154	21.0653	402.895
35	13	0.365431	0.567246	1.26232	2.71188	20.8863	401.913
36	13	0.380798	0.549234	1.26884	2.62814	20.7045	400.911
37	13	0.396389	0.531148	1.27549	2.5398	20.5199	399.887
38	13	0.412192	0.513005	1.28231	2.44621	20.3322	398.838
39	13	0.42819	0.494821	1.28929	2.34662	20.1408	397.762
40	13	0.444371	0.476613	1.29648	2.24011	19.9456	396.656
41	13	0.45561	0.464068	1.30096	2.17855	19.8245	395.967
42	13	0.471941	0.445982	1.30843	2.06021	19.6235	394.815
43	13	0.483322	0.433476	1.31316	1.98935	19.4973	394.088
44	13	0.494718	0.421029	1.31799	1.91441	19.3689	393.345
45	13	0.506037	0.408732	1.32126	1.88159	19.2822	392.841
46	13	0.517131	0.396731	1.3237	1.87146	19.2179	392.466
47	13	0.528139	0.38487	1.32634	1.85607	19.1482	392.059
48	13	0.539123	0.373084	1.32927	1.83368	19.0714	391.609
49	13	0.550044	0.361415	1.33199	1.81723	19	391.19
50	13	0.56101	0.349747	1.33519	1.78875	18.9165	390.698
51	13	0.571943	0.338166	1.33825	1.76459	18.8369	390.227
52	13	0.582887	0.326624	1.34151	1.7357	18.7524	389.726
53	13	0.593874	0.315089	1.34516	1.69633	18.6579	389.164
54	13	0.604767	0.303704	1.34825	1.67315	18.5784	388.69
55	13	0.613608	0.294503	1.35185	1.6238	18.4861	388.137
56	13	0.624549	0.283166	1.35544	1.58705	18.3943	387.585
57	13	0.633348	0.274086	1.35864	1.54888	18.3127	387.094
58	13	0.642233	0.264954	1.3625	1.4922	18.2147	386.5
59	13	0.651052	0.255925	1.36588	1.44825	18.129	385.98
60	13	0.659799	0.247004	1.36912	1.40801	18.0474	385.483
61	13	0.66859	0.238072	1.37299	1.34994	17.9504	384.89
62	13	0.677348	0.229209	1.37691	1.28912	17.8523	384.287
63	13	0.685954	0.220532	1.37978	1.25721	17.7807	383.846
64	13	0.694565	0.21188	1.38343	1.20314	17.6901	383.287
65	13	0.702226	0.204209	1.38731	1.13602	17.5943	382.692
66	13	0.709809	0.196641	1.39096	1.07379	17.5044	382.133
67	13	0.717244	0.189245	1.39369	1.03656	17.4374	381.714
68	13	0.725483	0.181072	1.39722	0.980358	17.3511	381.174
69	13	0.732369	0.174263	1.40088	0.911653	17.2618	380.612
70	13	0.739563	0.167171	1.40466	0.839648	17.1701	380.034
71	13	0.746571	0.16028	1.40748	0.793187	17.102	379.602
72	13	0.753052	0.153922	1.41024	0.744827	17.0354	379.179
73	13	0.759413	0.147697	1.41346	0.681486	16.958	378.686
74	13	0.76562	0.141636	1.41683	0.611378	16.8774	378.171
75	13	0.771649	0.135763	1.42018	0.538775	16.7975	377.658
76	13	0.777477	0.130096	1.42337	0.468144	16.7219	377.172
77	13	0.783052	0.124685	1.42528	0.431759	16.6765	376.879
78	13	0.788421	0.119482	1.42785	0.374469	16.6158	376.487
79	13	0.793405	0.114659	1.43065	0.307093	16.5498	376.059
80	13	0.798128	0.110095	1.4335	0.235437	16.483	375.625
81	13	0.799626	0.10865	1.43618	0.160048	16.4202	375.215
82	13	0.800366	0.107936	1.43877	0.0853451	16.3597	374.82
83	13	0.802563	0.10582	1.44128	0.0132494	16.3014	374.437
84	13	0.806244	0.102279	1.44373	0	16.2444	374.063
85	13	0.811483	0.0972594	1.44703	0	16.1681	373.56
